time_ms	kiln
21789094.0	261.53
21794095.0	261.75
21799096.0	261.75
21804097.0	261.7532
21809098.0	261.7535
21814099.0	261.78
21819100.0	262
21824101.0	262.0004
21829102.0	262.2496
21834103.0	262.0269
21839104.0	262.25
21844105.0	262.25
21849109.0	262.2504
21854110.0	262.5
21859111.0	262.5
21864112.0	262.5
21869113.0	262.5
21874114.0	262.5264
21879115.0	262.5004
21884116.0	262.75
21889117.0	262.75
21894118.0	262.7496
21899119.0	262.7796
21904120.0	262.7737
21909121.0	263
21914122.0	262.8414
21919123.0	263
21924124.0	263.0032
21929125.0	263.2496
21934126.0	263.25
21939127.0	263.25
21944128.0	263.2504
21949129.0	263.47
21954130.0	263.5
21959131.0	263.5
21964132.0	263.5
21969133.0	263.5004
21974134.0	263.75
21979135.0	263.75
21984136.0	263.75
21989137.0	263.7764
21994139.0	263.75
21999140.0	263.8414
22004141.0	264
22009142.0	264
22014143.0	264
22019144.0	264.2231
22024145.0	264.03
22029146.0	264.25
22034147.0	264.25
22039148.0	264.4968
22044149.0	264.5
22049150.0	264.5
22054151.0	264.5
22059152.0	264.5
22064153.0	264.5004
22069154.0	264.75
22074155.0	264.75
22079156.0	264.75
22084157.0	264.9731
22089158.0	264.5601
22094159.0	265
22099160.0	265
22104161.0	265
22109162.0	265.0265
22114163.0	265.22
22119164.0	265.25
22124165.0	265.25
22129166.0	265.4699
22134167.0	265.25
22139168.0	265.2532
22144169.0	265.4732
22149170.0	265.5
22154171.0	265.5
22159172.0	265.5
22164173.0	265.7499
22169174.0	265.75
22174175.0	265.53
22179176.0	265.97
22184178.0	265.7504
22189179.0	266
22194180.0	266
22199181.0	266
22204182.0	266
22209183.0	266.03
22214184.0	266.25
22219185.0	266.25
22224186.0	266.25
22229187.0	266.25
22234188.0	266.5
22239189.0	266.5
22244190.0	266.5
22249191.0	266.5
22254192.0	266.5
22259193.0	266.5268
22264194.0	266.75
22269195.0	266.75
22274196.0	266.75
22279197.0	266.9964
22284198.0	266.9736
22289199.0	266.9904
22294200.0	267
22299201.0	267
22304202.0	267.0004
22309203.0	267.2496
22314204.0	267.25
22319205.0	267.25
22324206.0	267.5
22329207.0	267.4968
22334208.0	267.5
22339209.0	267.5
22344210.0	267.4904
22349214.0	267.7468
22354215.0	267.75
22359216.0	267.75
22364217.0	267.75
22369218.0	267.75
22374219.0	267.75
22379220.0	268
22384221.0	268
22389222.0	268
22394223.0	268
22399224.0	268.0032
22404225.0	268.2468
22409226.0	268.2468
22414227.0	268.25
22419228.0	268.25
22424229.0	268.25
22429231.0	268.2501
22434232.0	268.4968
22439233.0	268.5
22444234.0	268.5
22449235.0	268.5
22454236.0	268.5
22459237.0	268.75
22464238.0	268.7236
22469239.0	268.75
22474240.0	268.776
22479241.0	268.75
22484242.0	268.7536
22489243.0	269
22494244.0	269
22499245.0	269
22504246.0	269.25
22509247.0	269.2232
22514248.0	269.25
22519249.0	269.25
22524250.0	269.25
22529251.0	269.2765
22534252.0	269.4996
22539253.0	269.5
22544254.0	269.5
22549255.0	269.5
22554256.0	269.5
22559257.0	269.5268
22564258.0	269.5268
22569259.0	269.7496
22574260.0	269.75
22579261.0	269.75
22584262.0	269.75
22589263.0	269.75
22594264.0	269.9968
22599265.0	269.9996
22604266.0	270
22609267.0	270
22614268.0	270
22619269.0	270.0004
22624270.0	270.2464
22629271.0	270.25
22634272.0	270.25
22639273.0	270.25
22644274.0	270.25
22649275.0	270.4999
22654276.0	270.2801
22659277.0	270.5
22664278.0	270.5
22669279.0	270.5
22674280.0	270.5
22679281.0	270.5265
22684282.0	270.75
22689283.0	270.75
22694284.0	270.75
22699285.0	270.7797
22704286.0	271
22709287.0	271
22714288.0	271
22719289.0	271
22724290.0	271.0264
22729291.0	271.2236
22734292.0	271.25
22739293.0	271.25
22744294.0	271.25
22749295.0	271.2532
22754296.0	271.2532
22759297.0	271.5
22764298.0	271.5
22769299.0	271.5
22774300.0	271.5
22779301.0	271.5
22784302.0	271.75
22789303.0	271.7236
22794304.0	271.6971
22799305.0	271.75
22804306.0	271.9968
22809307.0	272
22814308.0	272
22819309.0	272
22824310.0	272
22829311.0	271.9771
22834312.0	272.2496
22839313.0	272.25
22844314.0	272.25
22849318.0	272.25
22854319.0	272.25
22859320.0	272.25
22864321.0	272.2768
22869322.0	272.4968
22874323.0	272.5
22879324.0	272.5
22884325.0	272.5
22889326.0	272.72
22894327.0	272.5004
22899328.0	272.75
22904329.0	272.75
22909330.0	272.75
22914331.0	272.9435
22919332.0	273
22924333.0	272.7535
22929334.0	273
22934335.0	273
22939336.0	273
22944337.0	273.0001
22949338.0	273.2235
22954339.0	273.25
22959340.0	273.25
22964341.0	273.25
22969342.0	273.47
22974343.0	273.5
22979344.0	273.4968
22984345.0	273.5
22989346.0	273.5
22994347.0	273.7231
22999348.0	273.75
23004349.0	273.75
23009350.0	273.75
23014351.0	273.75
23019352.0	273.75
23024353.0	273.75
23029354.0	273.9999
23034355.0	274
23039356.0	274
23044357.0	274
23049358.0	274
23054359.0	274.2496
23059360.0	274.0297
23064361.0	274.25
23069362.0	274.25
23074363.0	274.25
23079364.0	274.25
23084365.0	274.4968
23089366.0	274.4968
23094367.0	274.5
23099368.0	274.5
23104369.0	274.5
23109370.0	274.5
23114371.0	274.5
23119372.0	274.7235
23124373.0	274.7235
23129374.0	274.75
23134375.0	274.3101
23139376.0	274.9964
23144377.0	274.7768
23149378.0	274.7797
23154379.0	275
23159380.0	275
23164381.0	275
23169382.0	275
23174383.0	275.0296
23179384.0	275.25
23184385.0	275.2496
23189386.0	275.25
23194387.0	275.25
23199388.0	275.25
23204389.0	275.25
23209390.0	275.2504
23214391.0	275.2536
23219392.0	275.5
23224393.0	275.5
23229394.0	275.5
23234395.0	275.5264
23239396.0	275.5
23244397.0	275.75
23249398.0	275.75
23254399.0	275.75
23259400.0	275.53
23264401.0	275.75
23269402.0	275.7536
23274403.0	275.9968
23279404.0	276
23284405.0	276
23289406.0	276
23294407.0	276
23299408.0	276.2496
23304409.0	276.0004
23309410.0	276.25
23314411.0	276.25
23319412.0	276.25
23324413.0	276.2797
23329414.0	276.4964
23334415.0	276.5
23339416.0	276.4736
23344417.0	276.5
23349421.0	276.5001
23354422.0	276.75
23359423.0	276.75
23364424.0	276.75
23369425.0	276.75
23374426.0	276.75
23379427.0	276.7801
23384428.0	276.9996
23389429.0	277
23394430.0	276.9999
23399431.0	277
23404432.0	277.0265
23409433.0	277.2496
23414434.0	277.2499
23419435.0	277.25
23424436.0	277.25
23429437.0	277.25
23434438.0	277.25
23439439.0	277.4968
23444440.0	277.5
23449441.0	277.5
23454442.0	277.5
23459443.0	277.5
23464444.0	277.5001
23469445.0	277.7496
23474446.0	277.7232
23479447.0	277.75
23484448.0	277.5301
23489449.0	277.75
23494450.0	277.7504
23499451.0	277.9996
23504452.0	277.9736
23509453.0	278
23514454.0	278
23519455.0	278
23524456.0	278
23529457.0	278.2199
23534458.0	278.25
23539459.0	278.2469
23544460.0	278.25
23549461.0	278.25
23554462.0	278.25
23559463.0	278.5
23564464.0	278.3942
23569465.0	278.5
23574466.0	278.5
23579467.0	278.5
23584468.0	278.5
23589469.0	278.7499
23594470.0	278.5297
23599471.0	278.75
23604472.0	278.75
23609473.0	278.7764
23614474.0	278.9736
23619475.0	278.9996
23624476.0	278.78
23629477.0	279
23634478.0	279
23639479.0	279
23644480.0	279
23649481.0	279.0036
23654482.0	279.25
23659483.0	279.25
23664484.0	279.25
23669485.0	279.25
23674486.0	279.25
23679487.0	279.4703
23684488.0	279.2536
23689489.0	279.5
23694490.0	279.5
23699491.0	279.7199
23704492.0	279.5035
23709493.0	279.5264
23714494.0	279.75
23719495.0	279.75
23724496.0	279.75
23729497.0	279.53
23734498.0	279.75
23739499.0	279.7535
23744500.0	279.9968
23749501.0	280
23754502.0	279.9735
23759503.0	280
23764504.0	280
23769505.0	280.2468
23774506.0	280.224
23779507.0	280.25
23784508.0	280.25
23789509.0	280.25
23794510.0	280.25
23799511.0	280.2501
23804512.0	280.5
23809513.0	280.5
23814514.0	280.5
23819515.0	280.5
23824516.0	280.5
23829517.0	280.5
23834518.0	280.5
23839519.0	280.7199
23844520.0	280.7199
23849524.0	280.75
23854525.0	280.5269
23859526.0	280.75
23864527.0	280.75
23869528.0	280.75
23874529.0	280.9731
23879530.0	280.9999
23884531.0	281
23889532.0	281
23894533.0	281.0001
23899534.0	281.0031
23904535.0	281.25
23909536.0	281.25
23914537.0	281.25
23919538.0	281.2764
23924539.0	281.4968
23929540.0	281.5
23934541.0	281.5
23939542.0	281.5
23944543.0	281.5
23949544.0	281.5
23954545.0	281.0601
23959546.0	281.5
23964547.0	281.724
23969548.0	281.75
23974549.0	281.75
23979550.0	281.7468
23984551.0	281.75
23989552.0	281.75
23994553.0	281.7764
23999554.0	281.9735
24004555.0	282
24009556.0	282
24014557.0	282
24019558.0	282
24024559.0	281.5601
24029560.0	282.0264
24034561.0	282.2496
24039562.0	282.25
24044563.0	282.25
24049564.0	282.25
24054565.0	282.25
24059566.0	282.25
24064567.0	282.2764
24069568.0	282.47
24074569.0	282.5
24079570.0	282.5
24084571.0	282.5
24089572.0	282.5
24094573.0	282.5
24099574.0	282.5264
24104575.0	282.7464
24109576.0	282.75
24114577.0	282.75
24119578.0	282.75
24124579.0	282.75
24129580.0	282.7503
24134581.0	282.0905
24139582.0	283
24144583.0	283
24149584.0	283
24154585.0	283
24159586.0	283
24164587.0	283.0296
24169588.0	283.03
24174589.0	283.25
24179590.0	283.25
24184591.0	283.25
24189592.0	283.25
24194593.0	283.25
24199594.0	283.5
24204595.0	283.4964
24209596.0	283.5
24214597.0	283.5
24219598.0	283.5
24224599.0	283.5
24229600.0	283.7199
24234601.0	283.5036
24239602.0	283.7499
24244603.0	283.75
24249604.0	283.75
24254605.0	283.7504
24259606.0	283.97
24264607.0	284
24269608.0	283.9996
24274609.0	284
24279610.0	284
24284611.0	284
24289612.0	284
24294613.0	284.2203
24299614.0	284.25
24304615.0	284.2468
24309616.0	284.25
24314617.0	284.25
24319618.0	284.25
24324619.0	284.25
24329620.0	284.4964
24334621.0	284.2501
24339622.0	284.4999
24344623.0	284.5
24349627.0	284.5
24354628.0	284.5
24359629.0	284.5
24364630.0	284.5032
24369631.0	284.72
24374632.0	284.75
24379633.0	284.75
24384634.0	284.75
24389635.0	284.75
24394636.0	284.75
24399637.0	284.75
24404638.0	284.7532
24409639.0	284.9704
24414640.0	284.78
24419641.0	285
24424642.0	284.9207
24429643.0	285
24434644.0	285
24439645.0	285
24444646.0	285.22
24449647.0	285.0032
24454648.0	285.25
24459649.0	285.2235
24464650.0	285.25
24469651.0	285.25
24474652.0	285.4731
24479653.0	285.2769
24484654.0	284.8137
24489655.0	285.5
24494656.0	285.4736
24499657.0	285.5
24504658.0	285.5
24509659.0	285.5
24514660.0	285.28
24519661.0	285.5
24524662.0	285.5032
24529663.0	285.53
24534664.0	285.724
24539665.0	285.7236
24544666.0	285.75
24549667.0	285.75
24554668.0	285.75
24559669.0	285.75
24564670.0	285.97
24569671.0	285.7504
24574672.0	285.7769
24579673.0	286
24584674.0	286
24589675.0	286
24594676.0	286
24599677.0	286
24604678.0	286
24609679.0	286.2496
24614680.0	286.2236
24619681.0	286.2499
24624682.0	286.2236
24629683.0	286.25
24634684.0	286.25
24639685.0	286.25
24644686.0	286.25
24649687.0	286.25
24654688.0	286.5
24659689.0	286.2769
24664690.0	286.5
24669691.0	286.5
24674692.0	285.6202
24679693.0	286.5
24684694.0	286.5001
24689695.0	286.5268
24694696.0	286.5268
24699697.0	286.75
24704698.0	286.7468
24709699.0	286.75
24714700.0	286.75
24719701.0	286.75
24724702.0	286.75
24729703.0	286.75
24734704.0	286.9999
24739705.0	287
24744706.0	287
24749707.0	287
24754708.0	287
24759709.0	287
24764710.0	287.0004
24769711.0	287.2236
24774712.0	287.2496
24779713.0	287.25
24784714.0	287.03
24789715.0	287.25
24794716.0	287.25
24799717.0	287.25
24804718.0	287.25
24809719.0	287.25
24814720.0	287.2769
24819721.0	287.4996
24824722.0	287.5
24829723.0	287.5
24834724.0	287.5
24839725.0	287.5
24844726.0	287.72
24849730.0	287.5004
24854731.0	287.75
24859732.0	287.75
24864733.0	287.7499
24869734.0	287.75
24874735.0	287.75
24879736.0	287.9699
24884737.0	287.7764
24889738.0	287.7504
24894739.0	287.7501
24899740.0	287.9708
24904741.0	288
24909742.0	288
24914743.0	288
24919744.0	288
24924745.0	288
24929746.0	288
24934747.0	288.2464
24939748.0	288.0032
24944749.0	288.0036
24949750.0	288.2468
24954751.0	288.2468
24959752.0	288.25
24964753.0	288.25
24969754.0	288.25
24974755.0	288.25
24979756.0	288.25
24984757.0	288.4736
24989758.0	288.4999
24994759.0	288.5
24999760.0	288.5
25004761.0	288.5
25009762.0	288.28
25014763.0	288.5268
25019764.0	288.7204
25024765.0	288.53
25029766.0	288.53
25034767.0	288.75
25039768.0	288.75
25044769.0	288.7504
25049770.0	288.7536
25054771.0	288.9999
25059772.0	288.9736
25064773.0	288.9968
25069774.0	289
25074775.0	289
25079776.0	289
25084777.0	289
25089778.0	289.2464
25094779.0	289.0264
25099780.0	289.2235
25104781.0	289.25
25109782.0	289.2464
25114783.0	289.25
25119784.0	289.25
25124785.0	289.25
25129786.0	289.25
25134787.0	289.2764
25139788.0	289.4735
25144789.0	289.4995
25149790.0	289.5
25154791.0	289.5
25159792.0	289.5
25164793.0	289.5
25169794.0	289.5264
25174795.0	289.5036
25179796.0	289.7496
25184797.0	289.5036
25189798.0	289.75
25194799.0	289.75
25199800.0	289.7236
25204801.0	289.75
25209802.0	289.75
25214803.0	289.9999
25219804.0	289.7764
25224805.0	290
25229806.0	290
25234807.0	290
25239808.0	290
25244809.0	290
25249810.0	290
25254811.0	290
25259812.0	290.25
25264813.0	290.2203
25269814.0	290.25
25274815.0	290.25
25279816.0	290.25
25284817.0	290.25
25289818.0	290.25
25294819.0	290.25
25299820.0	290.25
25304821.0	290.4996
25309822.0	290.4965
25314823.0	290.5
25319824.0	290.2801
25324825.0	290.5
25329826.0	290.5
25334827.0	290.28
25339828.0	290.5
25344829.0	290.7199
25349833.0	290.75
25354834.0	290.7231
25359835.0	290.75
25364836.0	290.724
25369837.0	290.75
25374838.0	290.75
25379839.0	290.75
25384840.0	290.75
25389841.0	290.75
25394842.0	291
25399843.0	290.7501
25404844.0	290.78
25409845.0	290.78
25414846.0	291
25419847.0	291
25424848.0	291
25429849.0	291
25434850.0	291
25439851.0	291
25444852.0	290.78
25449853.0	291.2464
25454854.0	291.2468
25459855.0	291.25
25464856.0	291.0269
25469857.0	291.25
25474858.0	291.25
25479859.0	291.25
25484860.0	291.25
25489861.0	291.25
25494862.0	291.25
25499863.0	291.2504
25504864.0	291.4732
25509865.0	291.2536
25514866.0	291.5
25519867.0	291.5
25524868.0	291.5
25529869.0	291.5
25534870.0	291.5
25539871.0	291.5
25544872.0	291.7195
25549873.0	291.5035
25554874.0	291.5032
25559875.0	291.75
25564876.0	291.75
25569877.0	291.7235
25574878.0	291.75
25579879.0	291.75
25584880.0	291.75
25589881.0	291.75
25594882.0	291.75
25599883.0	291.75
25604884.0	291.9703
25609885.0	291.7768
25614886.0	291.9996
25619887.0	292
25624888.0	292
25629889.0	292
25634890.0	291.9471
25639891.0	292
25644892.0	292
25649893.0	292
25654894.0	292
25659895.0	292.2235
25664896.0	292.0265
25669897.0	292.2499
25674898.0	292.25
25679899.0	292.2468
25684900.0	292.25
25689901.0	292.0301
25694902.0	292.25
25699903.0	292.25
25704904.0	292.25
25709905.0	292.25
25714906.0	292.4996
25719907.0	292.2535
25724908.0	292.5
25729909.0	292.5
25734910.0	292.4735
25739911.0	292.5
25744912.0	292.5
25749913.0	292.5
25754914.0	292.5
25759915.0	292.7464
25764916.0	292.7231
25769917.0	292.5035
25774918.0	292.75
25779919.0	292.7468
25784920.0	292.75
25789921.0	292.75
25794922.0	292.7468
25799923.0	292.75
25804924.0	292.9964
25809925.0	292.7501
25814926.0	292.9964
25819927.0	293
25824928.0	292.9937
25829929.0	293
25834930.0	293
25839931.0	293
25844932.0	293
25849936.0	293.0264
25854937.0	293.0001
25859938.0	293.2496
25864939.0	293.25
25869940.0	293.2499
25874941.0	293.25
25879942.0	293.47
25884943.0	293.25
25889944.0	293.25
25894945.0	293.25
25899946.0	293.25
25904947.0	293.25
25909948.0	293.4968
25914949.0	293.2236
25919950.0	293.5
25924951.0	293.5
25929952.0	293.5
25934953.0	293.5
25939954.0	293.5
25944955.0	293.5296
25949956.0	293.7464
25954957.0	293.724
25959958.0	293.72
25964959.0	293.75
25969960.0	293.75
25974961.0	293.75
25979962.0	293.75
25984963.0	293.75
25989964.0	293.75
25994965.0	293.75
25999966.0	293.7532
26004967.0	293.7501
26009968.0	293.9735
26014969.0	293.9731
26019970.0	294
26024971.0	294
26029972.0	294
26034973.0	294
26039974.0	294
26044975.0	294
26049976.0	294
26054977.0	294.0036
26059978.0	294
26064979.0	294.25
26069980.0	294.224
26074981.0	294.25
26079982.0	294.25
26084983.0	294.25
26089984.0	294.25
26094985.0	293.8101
26099986.0	294.2501
26104987.0	294.47
26109988.0	294.2532
26114989.0	294.28
26119990.0	294.4968
26124991.0	294.2769
26129992.0	294.5
26134993.0	294.5
26139994.0	294.4996
26144995.0	294.5
26149996.0	294.5
26154997.0	294.5
26159998.0	294.5
26164999.0	294.7499
26170000.0	294.7496
26175001.0	294.75
26180002.0	294.75
26185003.0	294.75
26190004.0	294.75
26195005.0	294.75
26200006.0	294.75
26205007.0	294.75
26210008.0	294.75
26215009.0	294.75
26220010.0	294.7769
26225011.0	294.9704
26230012.0	294.9996
26235013.0	295
26240014.0	294.9735
26245015.0	295
26250016.0	295
26255017.0	295
26260018.0	295
26265019.0	295
26270020.0	295.0264
26275021.0	295
26280022.0	295.2231
26285023.0	294.9771
26290024.0	295.0301
26295025.0	295.25
26300026.0	295.25
26305027.0	295.25
26310028.0	295.25
26315029.0	295.25
26320030.0	295.25
26325031.0	295.25
26330032.0	295.25
26335033.0	295.2504
26340034.0	295.2766
26345035.0	295.5
26350039.0	295.5
26355040.0	295.5
26360041.0	295.28
26365042.0	295.5
26370043.0	295.5
26375044.0	295.4968
26380045.0	295.72
26385046.0	295.72
26390047.0	295.75
26395048.0	295.5036
26400049.0	295.75
26405050.0	295.75
26410051.0	295.75
26415052.0	295.75
26420053.0	294.6502
26425054.0	295.9699
26430055.0	295.75
26435056.0	295.9735
26440057.0	295.7504
26445058.0	295.97
26450059.0	295.7536
26455060.0	295.9999
26460061.0	295.9999
26465062.0	295.9999
26470063.0	295.9999
26475064.0	295.9999
26480065.0	295.9999
26485066.0	296
26490067.0	296.2468
26495068.0	296.0003
26500069.0	296.2765
26505070.0	296.2239
26510071.0	296.25
